hour,start_station_id,end_station_id,trip_count
2025-06-01T00:00:00,JC057,HB101,1
2025-06-01T00:00:00,JC066,JC066,1
2025-06-01T00:00:00,JC066,JC104,1
2025-06-01T00:00:00,JC074,JC003,1
2025-06-01T00:00:00,JC082,JC034,1
2025-06-01T00:00:00,JC082,JC116,1
2025-06-01T00:00:00,JC094,JC094,1
2025-06-01T00:00:00,JC098,JC082,1
2025-06-01T00:00:00,JC098,JC104,1
2025-06-01T00:00:00,JC110,JC052,1
2025-06-01T00:00:00,JC115,JC013,1
2025-06-01T00:00:00,JC115,JC020,1
2025-06-01T00:00:00,JC115,JC023,1
2025-06-01T00:00:00,JC115,JC035,1
2025-06-01T00:00:00,JC115,JC110,2
2025-06-01T00:00:00,JC116,JC008,1
2025-06-01T01:00:00,HB101,HB302,1
2025-06-01T01:00:00,HB102,JC116,1
2025-06-01T01:00:00,HB103,HB611,1
2025-06-01T01:00:00,HB105,HB401,2
2025-06-01T01:00:00,HB105,HB502,1
2025-06-01T01:00:00,HB105,JC105,1
2025-06-01T01:00:00,HB202,HB105,1
2025-06-01T01:00:00,HB202,HB202,1
2025-06-01T01:00:00,HB203,HB202,2
2025-06-01T01:00:00,HB302,HB407,1
2025-06-01T01:00:00,HB303,HB404,1
2025-06-01T01:00:00,HB402,JC052,1
2025-06-01T01:00:00,HB407,HB402,1
2025-06-01T01:00:00,HB409,HB501,2
2025-06-01T01:00:00,HB501,JC013,1
2025-06-01T01:00:00,HB502,HB302,1
2025-06-01T01:00:00,HB502,HB609,2
2025-06-01T01:00:00,HB505,HB404,1
2025-06-01T01:00:00,HB602,HB202,2
2025-06-01T01:00:00,HB603,HB203,1
2025-06-01T01:00:00,HB608,HB303,1
2025-06-01T01:00:00,HB609,HB404,1
2025-06-01T01:00:00,HB611,HB201,1
2025-06-01T01:00:00,HB611,JC034,1
2025-06-01T01:00:00,HB612,HB301,2
2025-06-01T01:00:00,HB612,HB304,2
2025-06-01T01:00:00,HB612,HB407,1
2025-06-01T01:00:00,HB612,JC115,1
2025-06-01T01:00:00,JC003,,1
2025-06-01T01:00:00,JC003,JC034,1
2025-06-01T01:00:00,JC003,JC078,1
2025-06-01T01:00:00,JC020,JC109,1
2025-06-01T01:00:00,JC057,JC081,2
2025-06-01T01:00:00,JC076,JC115,1
2025-06-01T01:00:00,JC082,JC009,2
2025-06-01T01:00:00,JC095,JC109,1
2025-06-01T01:00:00,JC104,JC035,1
2025-06-01T01:00:00,JC108,JC103,1
2025-06-01T01:00:00,JC115,JC052,4
2025-06-01T02:00:00,HB402,JC018,1
2025-06-01T02:00:00,HB402,JC027,1
2025-06-01T02:00:00,HB407,HB502,1
2025-06-01T02:00:00,HB501,HB612,1
2025-06-01T02:00:00,HB601,HB501,1
2025-06-01T02:00:00,HB608,HB505,1
2025-06-01T02:00:00,HB609,HB203,1
2025-06-01T02:00:00,HB609,HB404,1
2025-06-01T02:00:00,HB609,HB502,2
2025-06-01T02:00:00,HB609,JC115,1
2025-06-01T02:00:00,HB612,HB304,1
2025-06-01T02:00:00,HB612,HB402,1
2025-06-01T02:00:00,HB612,JC009,1
2025-06-01T02:00:00,HB612,JC027,2
2025-06-01T02:00:00,HB612,JC105,1
2025-06-01T02:00:00,JC008,JC013,2
2025-06-01T02:00:00,JC009,JC035,1
2025-06-01T02:00:00,JC024,JC080,1
2025-06-01T02:00:00,JC027,HB502,1
2025-06-01T02:00:00,JC032,HB404,1
2025-06-01T02:00:00,JC034,JC105,1
2025-06-01T02:00:00,JC055,JC008,1
2025-06-01T02:00:00,JC097,JC066,1
2025-06-01T02:00:00,JC109,JC094,1
2025-06-01T02:00:00,JC109,JC095,1
2025-06-01T02:00:00,JC115,JC035,1
2025-06-01T03:00:00,HB303,HB409,1
2025-06-01T03:00:00,HB502,HB102,1
2025-06-01T03:00:00,HB603,HB501,1
2025-06-01T03:00:00,HB609,HB603,1
2025-06-01T03:00:00,HB609,JC008,1
2025-06-01T03:00:00,JC035,JC078,2
2025-06-01T03:00:00,JC080,JC080,1
2025-06-01T03:00:00,JC080,JC108,1
2025-06-01T03:00:00,JC104,JC082,1
2025-06-01T03:00:00,JC115,JC027,1
2025-06-01T03:00:00,JC115,JC038,1
2025-06-01T03:00:00,JC115,JC052,1
2025-06-01T03:00:00,JC115,JC110,1
2025-06-01T04:00:00,HB304,HB603,1
2025-06-01T04:00:00,HB409,JC024,1
2025-06-01T04:00:00,HB506,HB501,1
2025-06-01T04:00:00,HB609,HB502,1
2025-06-01T04:00:00,JC008,JC006,1
2025-06-01T04:00:00,JC009,JC003,1
2025-06-01T04:00:00,JC053,JC109,1
2025-06-01T04:00:00,JC059,HB102,1
2025-06-01T04:00:00,JC063,JC077,1
2025-06-01T04:00:00,JC094,JC020,2
2025-06-01T04:00:00,JC103,JC020,1
2025-06-01T04:00:00,JC110,JC027,1
2025-06-01T05:00:00,HB102,HB202,1
2025-06-01T05:00:00,HB102,HB505,1
2025-06-01T05:00:00,HB408,JC024,1
2025-06-01T05:00:00,JC008,JC082,1
2025-06-01T05:00:00,JC009,JC116,1
2025-06-01T05:00:00,JC013,JC104,1
2025-06-01T05:00:00,JC014,JC023,1
2025-06-01T05:00:00,JC020,JC109,1
2025-06-01T05:00:00,JC024,HB102,1
2025-06-01T05:00:00,JC066,HB609,1
2025-06-01T05:00:00,JC082,JC008,1
2025-06-01T05:00:00,JC084,JC078,1
2025-06-01T05:00:00,JC084,JC115,1
2025-06-01T05:00:00,JC093,JC109,1
2025-06-01T05:00:00,JC095,JC109,1
2025-06-01T06:00:00,HB102,JC105,1
2025-06-01T06:00:00,HB301,HB101,1
2025-06-01T06:00:00,HB303,HB101,2
2025-06-01T06:00:00,HB303,HB102,1
2025-06-01T06:00:00,HB305,HB609,1
2025-06-01T06:00:00,HB501,HB102,1
2025-06-01T06:00:00,HB601,HB304,1
2025-06-01T06:00:00,HB611,HB609,2
2025-06-01T06:00:00,JC006,JC035,1
2025-06-01T06:00:00,JC019,JC022,1
2025-06-01T06:00:00,JC024,JC098,2
2025-06-01T06:00:00,JC027,HB506,1
2025-06-01T06:00:00,JC038,JC104,1
2025-06-01T06:00:00,JC052,JC003,1
2025-06-01T06:00:00,JC057,JC110,1
2025-06-01T06:00:00,JC063,JC116,1
2025-06-01T06:00:00,JC076,JC006,1
2025-06-01T06:00:00,JC078,JC110,1
2025-06-01T06:00:00,JC084,JC077,1
2025-06-01T06:00:00,JC093,JC109,1
2025-06-01T06:00:00,JC102,JC008,1
2025-06-01T06:00:00,JC108,JC105,1
2025-06-01T07:00:00,HB102,HB203,1
2025-06-01T07:00:00,HB201,HB402,1
2025-06-01T07:00:00,HB201,HB502,5
2025-06-01T07:00:00,HB304,HB408,1
2025-06-01T07:00:00,HB304,HB501,1
2025-06-01T07:00:00,HB402,HB105,1
2025-06-01T07:00:00,HB407,HB201,1
2025-06-01T07:00:00,HB407,HB609,1
2025-06-01T07:00:00,HB408,HB501,1
2025-06-01T07:00:00,HB502,HB611,1
2025-06-01T07:00:00,HB603,JC099,1
2025-06-01T07:00:00,HB608,JC052,2
2025-06-01T07:00:00,HB612,HB408,1
2025-06-01T07:00:00,JC003,JC014,1
2025-06-01T07:00:00,JC008,JC102,1
2025-06-01T07:00:00,JC009,JC082,1
2025-06-01T07:00:00,JC013,JC009,1
2025-06-01T07:00:00,JC013,JC084,1
2025-06-01T07:00:00,JC020,JC082,1
2025-06-01T07:00:00,JC022,HB502,1
2025-06-01T07:00:00,JC022,JC103,1
2025-06-01T07:00:00,JC022,JC109,1
2025-06-01T07:00:00,JC035,JC075,1
2025-06-01T07:00:00,JC052,JC006,1
2025-06-01T07:00:00,JC052,JC014,1
2025-06-01T07:00:00,JC052,JC115,2
2025-06-01T07:00:00,JC053,JC109,1
2025-06-01T07:00:00,JC055,JC109,1
2025-06-01T07:00:00,JC059,JC109,1
2025-06-01T07:00:00,JC063,HB612,1
2025-06-01T07:00:00,JC076,JC084,1
2025-06-01T07:00:00,JC077,JC066,1
2025-06-01T07:00:00,JC077,JC115,1
2025-06-01T07:00:00,JC081,JC035,1
2025-06-01T07:00:00,JC082,JC115,1
2025-06-01T07:00:00,JC084,JC084,1
2025-06-01T07:00:00,JC084,JC115,1
2025-06-01T07:00:00,JC098,JC024,2
2025-06-01T07:00:00,JC102,JC009,1
2025-06-01T07:00:00,JC105,JC115,1
2025-06-01T07:00:00,JC107,JC102,1
2025-06-01T07:00:00,JC109,JC055,1
2025-06-01T07:00:00,JC115,JC013,1
2025-06-01T07:00:00,JC116,JC102,1
2025-06-01T07:00:00,JC116,JC108,1
2025-06-01T08:00:00,HB105,HB603,1
2025-06-01T08:00:00,HB201,HB101,1
2025-06-01T08:00:00,HB201,HB609,1
2025-06-01T08:00:00,HB202,HB105,1
2025-06-01T08:00:00,HB301,HB408,1
2025-06-01T08:00:00,HB301,HB501,1
2025-06-01T08:00:00,HB303,HB609,1
2025-06-01T08:00:00,HB304,HB101,1
2025-06-01T08:00:00,HB305,HB102,4
2025-06-01T08:00:00,HB305,HB404,1
2025-06-01T08:00:00,HB305,JC006,1
2025-06-01T08:00:00,HB402,HB105,1
2025-06-01T08:00:00,HB402,HB506,2
2025-06-01T08:00:00,HB404,HB506,1
2025-06-01T08:00:00,HB408,HB105,1
2025-06-01T08:00:00,HB408,HB304,1
2025-06-01T08:00:00,HB501,HB305,2
2025-06-01T08:00:00,HB501,HB502,2
2025-06-01T08:00:00,HB501,HB609,1
2025-06-01T08:00:00,HB502,HB505,1
2025-06-01T08:00:00,HB505,HB101,1
2025-06-01T08:00:00,HB505,HB603,1
2025-06-01T08:00:00,HB505,JC038,1
2025-06-01T08:00:00,HB506,HB602,1
2025-06-01T08:00:00,HB601,HB402,1
2025-06-01T08:00:00,HB601,HB502,1
2025-06-01T08:00:00,HB603,HB304,1
2025-06-01T08:00:00,HB603,HB609,1
2025-06-01T08:00:00,HB609,HB407,1
2025-06-01T08:00:00,JC003,JC014,1
2025-06-01T08:00:00,JC006,JC104,1
2025-06-01T08:00:00,JC008,HB612,1
2025-06-01T08:00:00,JC008,JC002,1
2025-06-01T08:00:00,JC008,JC006,2
2025-06-01T08:00:00,JC013,JC013,2
2025-06-01T08:00:00,JC013,JC082,1
2025-06-01T08:00:00,JC014,JC115,1
2025-06-01T08:00:00,JC020,JC014,1
2025-06-01T08:00:00,JC020,JC103,1
2025-06-01T08:00:00,JC020,JC115,1
2025-06-01T08:00:00,JC023,JC099,1
2025-06-01T08:00:00,JC023,JC115,1
2025-06-01T08:00:00,JC024,HB612,1
2025-06-01T08:00:00,JC027,HB102,1
2025-06-01T08:00:00,JC027,JC035,1
2025-06-01T08:00:00,JC032,HB201,1
2025-06-01T08:00:00,JC032,JC110,2
2025-06-01T08:00:00,JC038,JC006,1
2025-06-01T08:00:00,JC038,JC098,1
2025-06-01T08:00:00,JC051,HB608,1
2025-06-01T08:00:00,JC053,JC093,1
2025-06-01T08:00:00,JC053,JC109,1
2025-06-01T08:00:00,JC063,JC053,1
2025-06-01T08:00:00,JC072,HB305,1
2025-06-01T08:00:00,JC074,JC081,1
2025-06-01T08:00:00,JC074,JC110,2
2025-06-01T08:00:00,JC075,JC115,1
2025-06-01T08:00:00,JC076,JC115,1
2025-06-01T08:00:00,JC081,JC034,1
2025-06-01T08:00:00,JC081,JC074,1
2025-06-01T08:00:00,JC082,JC013,1
2025-06-01T08:00:00,JC084,JC115,1
2025-06-01T08:00:00,JC093,JC109,3
2025-06-01T08:00:00,JC095,JC082,1
2025-06-01T08:00:00,JC097,JC014,1
2025-06-01T08:00:00,JC097,JC038,1
2025-06-01T08:00:00,JC098,HB611,1
2025-06-01T08:00:00,JC099,JC052,1
2025-06-01T08:00:00,JC102,JC014,2
2025-06-01T08:00:00,JC102,JC102,1
2025-06-01T08:00:00,JC103,JC099,1
2025-06-01T08:00:00,JC104,JC006,1
2025-06-01T08:00:00,JC104,JC081,1
2025-06-01T08:00:00,JC105,JC115,2
2025-06-01T08:00:00,JC109,JC020,1
2025-06-01T08:00:00,JC109,JC024,1
2025-06-01T08:00:00,JC110,JC116,1
2025-06-01T08:00:00,JC115,JC009,1
2025-06-01T08:00:00,JC115,JC116,1
2025-06-01T08:00:00,JC116,JC022,1
2025-06-01T09:00:00,HB101,HB402,1
2025-06-01T09:00:00,HB101,HB505,1
2025-06-01T09:00:00,HB101,JC105,1
2025-06-01T09:00:00,HB102,HB302,1
2025-06-01T09:00:00,HB102,HB502,1
2025-06-01T09:00:00,HB103,HB502,1
2025-06-01T09:00:00,HB105,JC022,1
2025-06-01T09:00:00,HB201,HB101,1
2025-06-01T09:00:00,HB201,HB102,1
2025-06-01T09:00:00,HB201,HB305,1
2025-06-01T09:00:00,HB201,HB601,1
2025-06-01T09:00:00,HB201,HB609,1
2025-06-01T09:00:00,HB202,HB103,2
2025-06-01T09:00:00,HB203,HB501,1
2025-06-01T09:00:00,HB203,HB602,1
2025-06-01T09:00:00,HB301,HB603,1
2025-06-01T09:00:00,HB304,HB105,1
2025-06-01T09:00:00,HB304,HB501,2
2025-06-01T09:00:00,HB305,HB101,1
2025-06-01T09:00:00,HB305,HB102,1
2025-06-01T09:00:00,HB305,HB202,2
2025-06-01T09:00:00,HB305,HB601,1
2025-06-01T09:00:00,HB401,HB101,1
2025-06-01T09:00:00,HB401,HB612,1
2025-06-01T09:00:00,HB401,JC059,1
2025-06-01T09:00:00,HB401,JC105,1
2025-06-01T09:00:00,HB402,HB611,1
2025-06-01T09:00:00,HB407,HB506,1
2025-06-01T09:00:00,HB407,HB508,1
2025-06-01T09:00:00,HB408,JC098,1
2025-06-01T09:00:00,HB409,JC002,1
2025-06-01T09:00:00,HB501,HB201,1
2025-06-01T09:00:00,HB501,HB305,1
2025-06-01T09:00:00,HB502,HB102,1
2025-06-01T09:00:00,HB502,HB105,1
2025-06-01T09:00:00,HB502,HB506,1
2025-06-01T09:00:00,HB506,HB609,1
2025-06-01T09:00:00,HB508,HB409,1
2025-06-01T09:00:00,HB601,JC013,2
2025-06-01T09:00:00,HB602,HB102,1
2025-06-01T09:00:00,HB603,HB603,1
2025-06-01T09:00:00,HB603,JC115,1
2025-06-01T09:00:00,HB609,HB501,1
2025-06-01T09:00:00,HB610,JC074,1
2025-06-01T09:00:00,HB611,HB202,1
2025-06-01T09:00:00,HB611,HB409,1
2025-06-01T09:00:00,HB611,HB609,1
2025-06-01T09:00:00,JC002,HB102,1
2025-06-01T09:00:00,JC002,JC008,1
2025-06-01T09:00:00,JC003,JC003,1
2025-06-01T09:00:00,JC003,JC013,1
2025-06-01T09:00:00,JC003,JC082,1
2025-06-01T09:00:00,JC006,JC006,1
2025-06-01T09:00:00,JC008,HB102,1
2025-06-01T09:00:00,JC008,HB611,1
2025-06-01T09:00:00,JC008,JC006,2
2025-06-01T09:00:00,JC008,JC008,1
2025-06-01T09:00:00,JC008,JC116,1
2025-06-01T09:00:00,JC009,JC022,1
2025-06-01T09:00:00,JC009,JC032,1
2025-06-01T09:00:00,JC009,JC082,1
2025-06-01T09:00:00,JC009,JC097,1
2025-06-01T09:00:00,JC009,JC115,1
2025-06-01T09:00:00,JC013,JC003,2
2025-06-01T09:00:00,JC013,JC013,1
2025-06-01T09:00:00,JC013,JC115,3
2025-06-01T09:00:00,JC014,JC019,1
2025-06-01T09:00:00,JC014,JC020,1
2025-06-01T09:00:00,JC014,JC032,1
2025-06-01T09:00:00,JC014,JC066,1
2025-06-01T09:00:00,JC019,JC057,1
2025-06-01T09:00:00,JC019,JC077,1
2025-06-01T09:00:00,JC022,JC024,1
2025-06-01T09:00:00,JC022,JC034,2
2025-06-01T09:00:00,JC032,HB102,1
2025-06-01T09:00:00,JC032,JC116,1
2025-06-01T09:00:00,JC034,JC002,1
2025-06-01T09:00:00,JC034,JC053,1
2025-06-01T09:00:00,JC034,JC116,1
2025-06-01T09:00:00,JC035,JC009,1
2025-06-01T09:00:00,JC035,JC035,1
2025-06-01T09:00:00,JC038,JC115,1
2025-06-01T09:00:00,JC052,JC008,1
2025-06-01T09:00:00,JC052,JC035,1
2025-06-01T09:00:00,JC052,JC110,1
2025-06-01T09:00:00,JC053,JC063,1
2025-06-01T09:00:00,JC053,JC109,1
2025-06-01T09:00:00,JC055,JC082,1
2025-06-01T09:00:00,JC066,JC014,1
2025-06-01T09:00:00,JC072,JC116,3
2025-06-01T09:00:00,JC074,JC075,1
2025-06-01T09:00:00,JC075,JC018,1
2025-06-01T09:00:00,JC075,JC074,1
2025-06-01T09:00:00,JC075,JC081,1
2025-06-01T09:00:00,JC076,JC032,1
2025-06-01T09:00:00,JC078,JC116,1
2025-06-01T09:00:00,JC081,JC032,1
2025-06-01T09:00:00,JC081,JC115,1
2025-06-01T09:00:00,JC081,JC116,1
2025-06-01T09:00:00,JC082,JC003,1
2025-06-01T09:00:00,JC082,JC074,1
2025-06-01T09:00:00,JC084,JC076,1
2025-06-01T09:00:00,JC095,JC023,1
2025-06-01T09:00:00,JC097,HB201,1
2025-06-01T09:00:00,JC098,JC013,1
2025-06-01T09:00:00,JC099,JC115,1
2025-06-01T09:00:00,JC102,JC006,1
2025-06-01T09:00:00,JC102,JC115,1
2025-06-01T09:00:00,JC103,JC059,1
2025-06-01T09:00:00,JC104,JC115,1
2025-06-01T09:00:00,JC104,JC116,1
2025-06-01T09:00:00,JC105,HB203,1
2025-06-01T09:00:00,JC105,JC009,1
2025-06-01T09:00:00,JC105,JC082,2
2025-06-01T09:00:00,JC109,JC024,1
2025-06-01T09:00:00,JC110,JC082,1
2025-06-01T09:00:00,JC110,JC104,2
2025-06-01T09:00:00,JC110,JC115,1
2025-06-01T09:00:00,JC115,JC013,1
2025-06-01T09:00:00,JC115,JC023,2
2025-06-01T09:00:00,JC115,JC081,1
2025-06-01T09:00:00,JC115,JC097,1
2025-06-01T09:00:00,JC115,JC102,1
2025-06-01T09:00:00,JC115,JC115,1
2025-06-01T09:00:00,JC116,HB603,1
2025-06-01T09:00:00,JC116,JC103,1
2025-06-01T09:00:00,JC116,JC104,1
2025-06-01T10:00:00,HB101,HB401,1
2025-06-01T10:00:00,HB102,HB402,1
2025-06-01T10:00:00,HB102,HB404,1
2025-06-01T10:00:00,HB102,HB603,2
2025-06-01T10:00:00,HB105,HB601,1
2025-06-01T10:00:00,HB201,HB105,1
2025-06-01T10:00:00,HB202,HB101,1
2025-06-01T10:00:00,HB202,HB202,1
2025-06-01T10:00:00,HB202,HB402,1
2025-06-01T10:00:00,HB202,JC008,2
2025-06-01T10:00:00,HB202,JC057,1
2025-06-01T10:00:00,HB203,HB601,1
2025-06-01T10:00:00,HB203,HB609,1
2025-06-01T10:00:00,HB302,HB105,1
2025-06-01T10:00:00,HB302,HB508,1
2025-06-01T10:00:00,HB303,HB102,1
2025-06-01T10:00:00,HB304,HB101,1
2025-06-01T10:00:00,HB304,HB203,1
2025-06-01T10:00:00,HB304,JC097,1
2025-06-01T10:00:00,HB305,HB501,1
2025-06-01T10:00:00,HB305,HB506,1
2025-06-01T10:00:00,HB305,JC097,2
2025-06-01T10:00:00,HB401,HB101,1
2025-06-01T10:00:00,HB401,HB611,1
2025-06-01T10:00:00,HB402,HB304,1
2025-06-01T10:00:00,HB404,HB303,1
2025-06-01T10:00:00,HB404,HB610,1
2025-06-01T10:00:00,HB407,HB102,1
2025-06-01T10:00:00,HB407,HB304,1
2025-06-01T10:00:00,HB408,HB301,1
2025-06-01T10:00:00,HB408,JC008,1
2025-06-01T10:00:00,HB409,HB502,1
2025-06-01T10:00:00,HB501,HB101,1
2025-06-01T10:00:00,HB502,HB102,2
2025-06-01T10:00:00,HB502,HB105,2
2025-06-01T10:00:00,HB502,HB301,1
2025-06-01T10:00:00,HB502,HB408,1
2025-06-01T10:00:00,HB502,HB602,1
2025-06-01T10:00:00,HB502,JC022,1
2025-06-01T10:00:00,HB505,HB601,1
2025-06-01T10:00:00,HB506,JC104,1
2025-06-01T10:00:00,HB508,HB101,1
2025-06-01T10:00:00,HB508,HB102,1
2025-06-01T10:00:00,HB508,HB407,1
2025-06-01T10:00:00,HB508,HB502,2
2025-06-01T10:00:00,HB601,HB202,1
2025-06-01T10:00:00,HB601,HB203,1
2025-06-01T10:00:00,HB601,HB304,1
2025-06-01T10:00:00,HB601,HB609,1
2025-06-01T10:00:00,HB602,JC066,2
2025-06-01T10:00:00,HB603,HB202,1
2025-06-01T10:00:00,HB603,HB501,1
2025-06-01T10:00:00,HB603,HB505,1
2025-06-01T10:00:00,HB608,HB202,1
2025-06-01T10:00:00,HB608,HB501,1
2025-06-01T10:00:00,HB609,HB201,1
2025-06-01T10:00:00,HB609,HB203,1
2025-06-01T10:00:00,HB609,HB609,1
2025-06-01T10:00:00,HB610,HB201,1
2025-06-01T10:00:00,JC002,JC009,1
2025-06-01T10:00:00,JC002,JC072,1
2025-06-01T10:00:00,JC002,JC084,1
2025-06-01T10:00:00,JC002,JC102,1
2025-06-01T10:00:00,JC003,JC009,1
2025-06-01T10:00:00,JC003,JC013,1
2025-06-01T10:00:00,JC003,JC023,1
2025-06-01T10:00:00,JC003,JC077,1
2025-06-01T10:00:00,JC003,JC102,1
2025-06-01T10:00:00,JC003,JC109,1
2025-06-01T10:00:00,JC003,JC116,2
2025-06-01T10:00:00,JC006,HB102,2
2025-06-01T10:00:00,JC006,HB103,1
2025-06-01T10:00:00,JC006,HB603,1
2025-06-01T10:00:00,JC006,JC008,2
2025-06-01T10:00:00,JC006,JC035,1
2025-06-01T10:00:00,JC006,JC038,1
2025-06-01T10:00:00,JC006,JC102,1
2025-06-01T10:00:00,JC006,JC116,2
2025-06-01T10:00:00,JC008,HB202,2
2025-06-01T10:00:00,JC008,HB305,1
2025-06-01T10:00:00,JC008,HB611,1
2025-06-01T10:00:00,JC008,JC014,1
2025-06-01T10:00:00,JC008,JC116,1
2025-06-01T10:00:00,JC009,JC009,1
2025-06-01T10:00:00,JC009,JC013,1
2025-06-01T10:00:00,JC009,JC020,2
2025-06-01T10:00:00,JC009,JC035,1
2025-06-01T10:00:00,JC009,JC110,1
2025-06-01T10:00:00,JC009,JC115,2
2025-06-01T10:00:00,JC013,JC053,1
2025-06-01T10:00:00,JC013,JC072,2
2025-06-01T10:00:00,JC013,JC097,2
2025-06-01T10:00:00,JC013,JC108,1
2025-06-01T10:00:00,JC013,JC115,2
2025-06-01T10:00:00,JC014,HB608,1
2025-06-01T10:00:00,JC014,JC095,1
2025-06-01T10:00:00,JC018,JC075,1
2025-06-01T10:00:00,JC018,JC104,1
2025-06-01T10:00:00,JC019,JC019,1
2025-06-01T10:00:00,JC020,HB501,1
2025-06-01T10:00:00,JC020,JC003,1
2025-06-01T10:00:00,JC020,JC084,1
2025-06-01T10:00:00,JC020,JC104,1
2025-06-01T10:00:00,JC022,JC022,1
2025-06-01T10:00:00,JC022,JC057,1
2025-06-01T10:00:00,JC023,JC053,1
2025-06-01T10:00:00,JC023,JC074,1
2025-06-01T10:00:00,JC023,JC093,2
2025-06-01T10:00:00,JC023,JC095,1
2025-06-01T10:00:00,JC023,JC098,1
2025-06-01T10:00:00,JC023,JC116,1
2025-06-01T10:00:00,JC024,JC022,1
2025-06-01T10:00:00,JC032,JC006,1
2025-06-01T10:00:00,JC032,JC009,1
2025-06-01T10:00:00,JC034,JC057,1
2025-06-01T10:00:00,JC034,JC103,1
2025-06-01T10:00:00,JC035,JC003,1
2025-06-01T10:00:00,JC035,JC023,1
2025-06-01T10:00:00,JC035,JC035,2
2025-06-01T10:00:00,JC035,JC115,1
2025-06-01T10:00:00,JC035,JC116,1
2025-06-01T10:00:00,JC038,JC003,1
2025-06-01T10:00:00,JC038,JC097,1
2025-06-01T10:00:00,JC038,JC104,1
2025-06-01T10:00:00,JC052,JC013,1
2025-06-01T10:00:00,JC052,JC102,2
2025-06-01T10:00:00,JC053,JC074,1
2025-06-01T10:00:00,JC053,JC109,1
2025-06-01T10:00:00,JC057,JC059,1
2025-06-01T10:00:00,JC059,JC059,1
2025-06-01T10:00:00,JC059,JC075,1
2025-06-01T10:00:00,JC059,JC080,1
2025-06-01T10:00:00,JC059,JC095,1
2025-06-01T10:00:00,JC065,JC018,1
2025-06-01T10:00:00,JC065,JC074,1
2025-06-01T10:00:00,JC072,HB101,1
2025-06-01T10:00:00,JC072,JC053,2
2025-06-01T10:00:00,JC072,JC116,1
2025-06-01T10:00:00,JC074,JC009,1
2025-06-01T10:00:00,JC074,JC032,1
2025-06-01T10:00:00,JC078,JC032,1
2025-06-01T10:00:00,JC078,JC116,1
2025-06-01T10:00:00,JC080,JC080,2
2025-06-01T10:00:00,JC082,,1
2025-06-01T10:00:00,JC082,HB505,2
2025-06-01T10:00:00,JC082,JC052,2
2025-06-01T10:00:00,JC082,JC074,4
2025-06-01T10:00:00,JC082,JC082,1
2025-06-01T10:00:00,JC084,JC115,1
2025-06-01T10:00:00,JC093,JC103,1
2025-06-01T10:00:00,JC093,JC109,1
2025-06-01T10:00:00,JC095,HB505,1
2025-06-01T10:00:00,JC095,JC066,1
2025-06-01T10:00:00,JC097,JC053,1
2025-06-01T10:00:00,JC097,JC097,2
2025-06-01T10:00:00,JC097,JC108,1
2025-06-01T10:00:00,JC097,JC115,1
